id,event_id,action,created_at,event_name
600,shift-ft-blookah-w-philia-jawnsin-gibbs-cervantes-other-side-2026-01-08,viewed,2026-01-10 02:33:09.889119+00,"SHIFT Ft. Blookah w/ Philia, Jawnsin, Gibbs"
601,kyle-hollingsworth-band-w-breadbox-ballroom-dave-watts-friends-w-hot-like-mars-other-side-cervantes-other-side-2026-01-30,open_event_card,2026-01-10 02:33:12.430569+00,Kyle Hollingsworth Band w/ Breadbox (Ballroom) + Dave Watts & Friends w/ Hot Like Mars (Other Side)
602,kyle-hollingsworth-band-w-breadbox-ballroom-dave-watts-friends-w-hot-like-mars-other-side-cervantes-other-side-2026-01-30,show_price,2026-01-10 02:33:17.878353+00,Kyle Hollingsworth Band w/ Breadbox (Ballroom) + Dave Watts & Friends w/ Hot Like Mars (Other Side)
603,lotus-saturday-1-17-cervantes-masterpiece-ballroom-2026-01-17,open_event_card,2026-01-10 02:33:20.546636+00,Lotus **SATURDAY 1/17**
604,chick-magnet-nostaljazz-slippery-when-wet-cervantes-other-side-2026-01-16,viewed,2026-01-10 02:37:27.891417+00,Chick Magnet & Nostaljazz & Slippery When Wet
605,lotus-saturday-1-17-cervantes-masterpiece-ballroom-2026-01-17,viewed,2026-01-10 02:37:27.993957+00,Lotus **SATURDAY 1/17**
606,kitchen-dwellers-w-jammy-buffet-thursday-1-22-cervantes-masterpiece-ballroom-2026-01-22,viewed,2026-01-10 02:37:28.00781+00,Kitchen Dwellers w/ Jammy Buffet **THURSDAY 1/22**
607,lotus-saturday-1-17-cervantes-masterpiece-ballroom-2026-01-17,open_event_card,2026-01-10 02:37:34.88243+00,Lotus **SATURDAY 1/17**
608,lotus-saturday-1-17-cervantes-masterpiece-ballroom-2026-01-17,show_price,2026-01-10 02:37:39.22701+00,Lotus **SATURDAY 1/17**
609,mr-specific-big-shrimp-w-moonradish-cervantes-other-side-2026-01-09,viewed,2026-01-10 02:40:40.693471+00,Mr. Specific & Big Shrimp w/ MoonRadish
610,amnesiacs-radiohead-tribute-rally-round-the-family-rage-against-the-machine-tribute-w-apostles-of-fire-black-sabbath-cervantes-other-side-2026-02-06,viewed,2026-01-10 02:40:40.703153+00,Amnesiacs (Radiohead Tribute) & Rally ‘Round The Family (Rage Against The Machine Tribute) w/ Apostles of Fire (Black Sabbath)
611,kitchen-dwellers-w-jammy-buffet-thursday-1-22-cervantes-masterpiece-ballroom-2026-01-22,viewed,2026-01-10 02:40:40.708778+00,Kitchen Dwellers w/ Jammy Buffet **THURSDAY 1/22**
612,miilk-w-buzz-junior-sweetboi-cervantes-other-side-2026-01-31,viewed,2026-01-10 02:42:58.734359+00,"Miilk w/ Buzz Junior, Sweetboi"
613,ozztin-w-yojas-inari-split-velcroshirt-cervantes-other-side-2026-01-23,viewed,2026-01-10 02:42:58.760532+00,"Ozztin w/ Yojas, Inari, SPLiT, VelcroShirt"
614,kitchen-dwellers-w-jammy-buffet-thursday-1-22-cervantes-masterpiece-ballroom-2026-01-22,viewed,2026-01-10 02:42:58.81+00,Kitchen Dwellers w/ Jammy Buffet **THURSDAY 1/22**
615,miilk-w-buzz-junior-sweetboi-cervantes-other-side-2026-01-31,not_interested,2026-01-10 02:43:13.287844+00,"Miilk w/ Buzz Junior, Sweetboi"
616,ozztin-w-yojas-inari-split-velcroshirt-cervantes-other-side-2026-01-23,open_event_card,2026-01-10 02:43:15.174361+00,"Ozztin w/ Yojas, Inari, SPLiT, VelcroShirt"
617,kitchen-dwellers-w-jammy-buffet-thursday-1-22-cervantes-masterpiece-ballroom-2026-01-22,open_event_card,2026-01-10 02:43:22.85577+00,Kitchen Dwellers w/ Jammy Buffet **THURSDAY 1/22**
618,matteo-mancuso-cervantes-other-side-2026-02-04,viewed,2026-01-10 02:45:54.763278+00,Matteo Mancuso
619,lit-society-ft-dominic-lalli-big-gigantic-borahm-lee-pretty-lights-lyle-divinsky-and-more-isaac-sinclair-wayback-cervantes-other-side-2026-01-10,viewed,2026-01-10 02:45:54.784696+00,"Lit Society ft. Dominic Lalli (Big Gigantic), Borahm Lee (Pretty Lights), Lyle Divinsky and more & Isaac Sinclair Wayback"
620,shift-ft-midicinal-w-catparty-phlo-philia-cervantes-other-side-2026-01-29,viewed,2026-01-10 02:45:54.813073+00,"SHIFT Ft. MIDIcinal w/ CatParty, PhLo, Philia"
621,lit-society-ft-dominic-lalli-big-gigantic-borahm-lee-pretty-lights-lyle-divinsky-and-more-isaac-sinclair-wayback-cervantes-other-side-2026-01-10,open_event_card,2026-01-10 02:46:20.236864+00,"Lit Society ft. Dominic Lalli (Big Gigantic), Borahm Lee (Pretty Lights), Lyle Divinsky and more & Isaac Sinclair Wayback"
622,great-blue-ft-peter-anspach-of-goose-w-jewel-house-and-special-guest-ruthie-bandit-dj-set-cervantes-other-side-2026-02-01,viewed,2026-01-10 02:47:11.128389+00,Great Blue ft. Peter Anspach of Goose w/ Jewel House and Special Guest Ruthie Bandit (DJ Set)
623,amnesiacs-radiohead-tribute-rally-round-the-family-rage-against-the-machine-tribute-w-apostles-of-fire-black-sabbath-cervantes-other-side-2026-02-06,viewed,2026-01-10 02:47:11.146792+00,Amnesiacs (Radiohead Tribute) & Rally ‘Round The Family (Rage Against The Machine Tribute) w/ Apostles of Fire (Black Sabbath)
624,miilk-w-buzz-junior-sweetboi-cervantes-other-side-2026-01-31,viewed,2026-01-10 02:47:11.147153+00,"Miilk w/ Buzz Junior, Sweetboi"
625,great-blue-ft-peter-anspach-of-goose-w-jewel-house-and-special-guest-ruthie-bandit-dj-set-cervantes-other-side-2026-02-01,open_event_card,2026-01-10 02:47:17.6076+00,Great Blue ft. Peter Anspach of Goose w/ Jewel House and Special Guest Ruthie Bandit (DJ Set)
626,chick-magnet-nostaljazz-slippery-when-wet-cervantes-other-side-2026-01-16,viewed,2026-01-10 02:48:31.752158+00,Chick Magnet & Nostaljazz & Slippery When Wet
627,shift-ft-blookah-w-philia-jawnsin-gibbs-cervantes-other-side-2026-01-08,viewed,2026-01-10 02:48:31.755732+00,"SHIFT Ft. Blookah w/ Philia, Jawnsin, Gibbs"
628,yonder-mountain-string-band-w-kyle-tuttle-band-ft-kyle-tuttle-dom-leslie-sam-leslie-geoff-saunders-friday-1-9-cervantes-masterpiece-ballroom-2026-01-09,viewed,2026-01-10 02:48:31.759148+00,"Yonder Mountain String Band w/ Kyle Tuttle Band ft. Kyle Tuttle, Dom Leslie, Sam Leslie, Geoff Saunders **FRIDAY 1/9**"
629,jimkata-w-barbara-cervantes-other-side-2026-01-22,viewed,2026-01-10 02:54:37.015909+00,Jimkata w/ Barbara
630,sts9-cervantes-masterpiece-ballroom-2026-01-25,viewed,2026-01-10 02:54:37.009424+00,STS9
631,great-blue-ft-peter-anspach-of-goose-w-jewel-house-and-special-guest-ruthie-bandit-dj-set-cervantes-other-side-2026-02-01,viewed,2026-01-10 02:54:37.055878+00,Great Blue ft. Peter Anspach of Goose w/ Jewel House and Special Guest Ruthie Bandit (DJ Set)
632,jimkata-w-barbara-cervantes-other-side-2026-01-22,open_event_card,2026-01-10 02:54:56.072602+00,Jimkata w/ Barbara
633,jimkata-w-barbara-cervantes-other-side-2026-01-22,external_link_click,2026-01-10 02:55:04.752171+00,Jimkata w/ Barbara
634,jimkata-w-barbara-cervantes-other-side-2026-01-22,viewed,2026-01-10 03:27:47.190604+00,Jimkata w/ Barbara
635,matteo-mancuso-cervantes-other-side-2026-02-04,viewed,2026-01-10 03:27:47.259975+00,Matteo Mancuso
636,kitchen-dwellers-w-jammy-buffet-thursday-1-22-cervantes-masterpiece-ballroom-2026-01-22,viewed,2026-01-10 03:27:47.303267+00,Kitchen Dwellers w/ Jammy Buffet **THURSDAY 1/22**
637,lit-society-ft-dominic-lalli-big-gigantic-borahm-lee-pretty-lights-lyle-divinsky-and-more-isaac-sinclair-wayback-cervantes-other-side-2026-01-10,viewed,2026-01-10 03:28:03.983044+00,"Lit Society ft. Dominic Lalli (Big Gigantic), Borahm Lee (Pretty Lights), Lyle Divinsky and more & Isaac Sinclair Wayback"
638,shift-ft-blookah-w-philia-jawnsin-gibbs-cervantes-other-side-2026-01-08,viewed,2026-01-10 03:28:03.994866+00,"SHIFT Ft. Blookah w/ Philia, Jawnsin, Gibbs"
639,wake-up-and-live-a-bob-marley-tribute-w-a-mac-the-height-dj-selekta-razja-cervantes-other-side-2026-02-05,viewed,2026-01-10 03:28:04.088396+00,"Wake Up and Live – A Bob Marley Tribute w/ A-Mac & the Height, DJ Selekta Razja"
640,shift-ft-blookah-w-philia-jawnsin-gibbs-cervantes-other-side-2026-01-08,open_event_card,2026-01-10 03:28:20.008359+00,"SHIFT Ft. Blookah w/ Philia, Jawnsin, Gibbs"
641,shift-ft-blookah-w-philia-jawnsin-gibbs-cervantes-other-side-2026-01-08,viewed,2026-01-10 03:33:59.907133+00,"SHIFT Ft. Blookah w/ Philia, Jawnsin, Gibbs"
642,amnesiacs-radiohead-tribute-rally-round-the-family-rage-against-the-machine-tribute-w-apostles-of-fire-black-sabbath-cervantes-other-side-2026-02-06,viewed,2026-01-10 03:33:59.911728+00,Amnesiacs (Radiohead Tribute) & Rally ‘Round The Family (Rage Against The Machine Tribute) w/ Apostles of Fire (Black Sabbath)
643,lotus-friday-1-16-cervantes-masterpiece-ballroom-2026-01-16,viewed,2026-01-10 03:33:59.929387+00,Lotus **FRIDAY 1/16**
644,jimkata-w-barbara-cervantes-other-side-2026-01-22,viewed,2026-01-10 04:47:28.508894+00,Jimkata w/ Barbara
645,yonder-mountain-string-band-w-kyle-tuttle-band-ft-kyle-tuttle-dom-leslie-sam-leslie-geoff-saunders-saturday-1-10-cervantes-masterpiece-ballroom-2026-01-10,viewed,2026-01-10 04:47:28.508701+00,"Yonder Mountain String Band w/ Kyle Tuttle Band ft. Kyle Tuttle, Dom Leslie, Sam Leslie, Geoff Saunders **SATURDAY 1/10**"
646,amnesiacs-radiohead-tribute-rally-round-the-family-rage-against-the-machine-tribute-w-apostles-of-fire-black-sabbath-cervantes-other-side-2026-02-06,viewed,2026-01-10 04:47:28.508701+00,Amnesiacs (Radiohead Tribute) & Rally ‘Round The Family (Rage Against The Machine Tribute) w/ Apostles of Fire (Black Sabbath)
647,matteo-mancuso-cervantes-other-side-2026-02-04,viewed,2026-01-10 07:10:09.846074+00,Matteo Mancuso
648,lit-society-ft-dominic-lalli-big-gigantic-borahm-lee-pretty-lights-lyle-divinsky-and-more-isaac-sinclair-wayback-cervantes-other-side-2026-01-10,viewed,2026-01-10 07:10:09.844448+00,"Lit Society ft. Dominic Lalli (Big Gigantic), Borahm Lee (Pretty Lights), Lyle Divinsky and more & Isaac Sinclair Wayback"
649,jimkata-w-barbara-cervantes-other-side-2026-01-22,viewed,2026-01-10 07:10:09.844447+00,Jimkata w/ Barbara
650,kitchen-dwellers-w-jammy-buffet-thursday-1-22-cervantes-masterpiece-ballroom-2026-01-22,viewed,2026-01-10 12:26:49.797206+00,Kitchen Dwellers w/ Jammy Buffet **THURSDAY 1/22**
651,jimkata-w-barbara-cervantes-other-side-2026-01-22,viewed,2026-01-10 12:26:49.79878+00,Jimkata w/ Barbara
652,shift-ft-midicinal-w-catparty-phlo-philia-cervantes-other-side-2026-01-29,viewed,2026-01-10 12:26:49.797198+00,"SHIFT Ft. MIDIcinal w/ CatParty, PhLo, Philia"
653,great-blue-ft-peter-anspach-of-goose-w-jewel-house-and-special-guest-ruthie-bandit-dj-set-cervantes-other-side-2026-02-01,open_event_card,2026-01-10 13:58:15.529417+00,Great Blue ft. Peter Anspach of Goose w/ Jewel House and Special Guest Ruthie Bandit (DJ Set)
654,sts9-cervantes-masterpiece-ballroom-2026-01-25,viewed,2026-01-10 16:18:29.656069+00,STS9
655,flamingosis-w-blockhead-pure-colors-little-mac-cervantes-masterpiece-ballroom-2026-01-31,viewed,2026-01-10 16:18:29.656074+00,"Flamingosis w/ Blockhead, Pure Colors, Little Mac"
656,yonder-mountain-string-band-w-kyle-tuttle-band-ft-kyle-tuttle-dom-leslie-sam-leslie-geoff-saunders-friday-1-9-cervantes-masterpiece-ballroom-2026-01-09,viewed,2026-01-10 16:18:29.668281+00,"Yonder Mountain String Band w/ Kyle Tuttle Band ft. Kyle Tuttle, Dom Leslie, Sam Leslie, Geoff Saunders **FRIDAY 1/9**"
657,chick-magnet-nostaljazz-slippery-when-wet-cervantes-other-side-2026-01-16,viewed,2026-01-10 18:29:39.035237+00,Chick Magnet & Nostaljazz & Slippery When Wet
658,lotus-friday-1-16-cervantes-masterpiece-ballroom-2026-01-16,viewed,2026-01-10 18:29:39.035235+00,Lotus **FRIDAY 1/16**
659,kitchen-dwellers-w-silas-herman-the-tone-unit-friday-1-23-cervantes-masterpiece-ballroom-2026-01-23,viewed,2026-01-10 18:29:39.035789+00,Kitchen Dwellers w/ Silas Herman & The Tone Unit **FRIDAY 1/23**
660,kitchen-dwellers-w-jammy-buffet-thursday-1-22-cervantes-masterpiece-ballroom-2026-01-22,viewed,2026-01-10 20:53:08.984491+00,Kitchen Dwellers w/ Jammy Buffet **THURSDAY 1/22**
661,chick-magnet-nostaljazz-slippery-when-wet-cervantes-other-side-2026-01-16,viewed,2026-01-10 20:53:08.983728+00,Chick Magnet & Nostaljazz & Slippery When Wet
662,kitchen-dwellers-w-silas-herman-the-tone-unit-friday-1-23-cervantes-masterpiece-ballroom-2026-01-23,viewed,2026-01-10 20:53:08.984497+00,Kitchen Dwellers w/ Silas Herman & The Tone Unit **FRIDAY 1/23**
663,kitchen-dwellers-w-silas-herman-the-tone-unit-friday-1-23-cervantes-masterpiece-ballroom-2026-01-23,open_event_card,2026-01-10 20:53:16.848121+00,Kitchen Dwellers w/ Silas Herman & The Tone Unit **FRIDAY 1/23**
664,kitchen-dwellers-w-silas-herman-the-tone-unit-friday-1-23-cervantes-masterpiece-ballroom-2026-01-23,show_price,2026-01-10 20:53:24.145465+00,Kitchen Dwellers w/ Silas Herman & The Tone Unit **FRIDAY 1/23**
665,kitchen-dwellers-w-silas-herman-the-tone-unit-friday-1-23-cervantes-masterpiece-ballroom-2026-01-23,external_link_click,2026-01-10 20:53:27.470639+00,Kitchen Dwellers w/ Silas Herman & The Tone Unit **FRIDAY 1/23**
666,amnesiacs-radiohead-tribute-rally-round-the-family-rage-against-the-machine-tribute-w-apostles-of-fire-black-sabbath-cervantes-other-side-2026-02-06,open_event_card,2026-01-10 20:53:44.424562+00,Amnesiacs (Radiohead Tribute) & Rally ‘Round The Family (Rage Against The Machine Tribute) w/ Apostles of Fire (Black Sabbath)
667,yonder-mountain-string-band-w-kyle-tuttle-band-ft-kyle-tuttle-dom-leslie-sam-leslie-geoff-saunders-saturday-1-10-cervantes-masterpiece-ballroom-2026-01-10,viewed,2026-01-10 20:53:48.219191+00,"Yonder Mountain String Band w/ Kyle Tuttle Band ft. Kyle Tuttle, Dom Leslie, Sam Leslie, Geoff Saunders **SATURDAY 1/10**"
668,jimkata-w-barbara-cervantes-other-side-2026-01-22,viewed,2026-01-10 20:53:48.22179+00,Jimkata w/ Barbara
669,shift-ft-midicinal-w-catparty-phlo-philia-cervantes-other-side-2026-01-29,viewed,2026-01-10 20:53:48.229007+00,"SHIFT Ft. MIDIcinal w/ CatParty, PhLo, Philia"
670,yonder-mountain-string-band-w-kyle-tuttle-band-ft-kyle-tuttle-dom-leslie-sam-leslie-geoff-saunders-saturday-1-10-cervantes-masterpiece-ballroom-2026-01-10,open_event_card,2026-01-10 20:53:56.528802+00,"Yonder Mountain String Band w/ Kyle Tuttle Band ft. Kyle Tuttle, Dom Leslie, Sam Leslie, Geoff Saunders **SATURDAY 1/10**"
671,yonder-mountain-string-band-w-kyle-tuttle-band-ft-kyle-tuttle-dom-leslie-sam-leslie-geoff-saunders-saturday-1-10-cervantes-masterpiece-ballroom-2026-01-10,show_price,2026-01-10 20:54:00.217125+00,"Yonder Mountain String Band w/ Kyle Tuttle Band ft. Kyle Tuttle, Dom Leslie, Sam Leslie, Geoff Saunders **SATURDAY 1/10**"
672,yonder-mountain-string-band-w-kyle-tuttle-band-ft-kyle-tuttle-dom-leslie-sam-leslie-geoff-saunders-saturday-1-10-cervantes-masterpiece-ballroom-2026-01-10,external_link_click,2026-01-10 20:54:04.060548+00,"Yonder Mountain String Band w/ Kyle Tuttle Band ft. Kyle Tuttle, Dom Leslie, Sam Leslie, Geoff Saunders **SATURDAY 1/10**"
673,shift-ft-midicinal-w-catparty-phlo-philia-cervantes-other-side-2026-01-29,open_event_card,2026-01-10 20:54:26.571425+00,"SHIFT Ft. MIDIcinal w/ CatParty, PhLo, Philia"
674,shift-ft-midicinal-w-catparty-phlo-philia-cervantes-other-side-2026-01-29,external_link_click,2026-01-10 20:54:29.343878+00,"SHIFT Ft. MIDIcinal w/ CatParty, PhLo, Philia"
675,amnesiacs-radiohead-tribute-rally-round-the-family-rage-against-the-machine-tribute-w-apostles-of-fire-black-sabbath-cervantes-other-side-2026-02-06,open_event_card,2026-01-10 21:21:51.892866+00,Amnesiacs (Radiohead Tribute) & Rally ‘Round The Family (Rage Against The Machine Tribute) w/ Apostles of Fire (Black Sabbath)
676,ozztin-w-yojas-inari-split-velcroshirt-cervantes-other-side-2026-01-23,viewed,2026-01-10 22:54:37.219878+00,"Ozztin w/ Yojas, Inari, SPLiT, VelcroShirt"
677,miilk-w-buzz-junior-sweetboi-cervantes-other-side-2026-01-31,viewed,2026-01-10 22:54:37.220057+00,"Miilk w/ Buzz Junior, Sweetboi"
678,mr-specific-big-shrimp-w-moonradish-cervantes-other-side-2026-01-09,viewed,2026-01-10 22:54:37.223413+00,Mr. Specific & Big Shrimp w/ MoonRadish
679,mr-specific-big-shrimp-w-moonradish-cervantes-other-side-2026-01-09,open_event_card,2026-01-10 22:54:43.129541+00,Mr. Specific & Big Shrimp w/ MoonRadish
680,lotus-friday-1-16-cervantes-masterpiece-ballroom-2026-01-16,viewed,2026-01-10 22:54:56.767924+00,Lotus **FRIDAY 1/16**
681,sts9-cervantes-masterpiece-ballroom-2026-01-25,viewed,2026-01-10 22:54:56.772643+00,STS9
682,lotus-friday-1-16-cervantes-masterpiece-ballroom-2026-01-16,not_interested,2026-01-10 22:55:01.305658+00,Lotus **FRIDAY 1/16**
683,zach-nugent-s-dead-set-w-lucas-parker-band-the-buzz-cervantes-other-side-2026-01-17,viewed,2026-01-11 01:57:01.125845+00,"Zach Nugent’s Dead Set w/ Lucas Parker Band, The Buzz"
684,yonder-mountain-string-band-w-kyle-tuttle-band-ft-kyle-tuttle-dom-leslie-sam-leslie-geoff-saunders-friday-1-9-cervantes-masterpiece-ballroom-2026-01-09,viewed,2026-01-11 01:57:01.127513+00,"Yonder Mountain String Band w/ Kyle Tuttle Band ft. Kyle Tuttle, Dom Leslie, Sam Leslie, Geoff Saunders **FRIDAY 1/9**"
685,great-blue-ft-peter-anspach-of-goose-w-jewel-house-and-special-guest-ruthie-bandit-dj-set-cervantes-other-side-2026-02-01,viewed,2026-01-11 01:57:01.125844+00,Great Blue ft. Peter Anspach of Goose w/ Jewel House and Special Guest Ruthie Bandit (DJ Set)
686,ozztin-w-yojas-inari-split-velcroshirt-cervantes-other-side-2026-01-23,open_event_card,2026-01-11 06:33:18.372403+00,"Ozztin w/ Yojas, Inari, SPLiT, VelcroShirt"
687,lotus-saturday-1-17-cervantes-masterpiece-ballroom-2026-01-17,viewed,2026-01-12 03:09:49.897555+00,Lotus **SATURDAY 1/17**
688,tripp-st-w-rsun-rendr-vyhara-dizzy-cervantes-masterpiece-ballroom-2026-01-24,viewed,2026-01-12 03:09:49.897555+00,"Tripp St. w/ rSUN, Rendr, Vyhara, Dizzy!"
689,yonder-mountain-string-band-w-kyle-tuttle-band-ft-kyle-tuttle-dom-leslie-sam-leslie-geoff-saunders-friday-1-9-cervantes-masterpiece-ballroom-2026-01-09,viewed,2026-01-12 03:09:49.89945+00,"Yonder Mountain String Band w/ Kyle Tuttle Band ft. Kyle Tuttle, Dom Leslie, Sam Leslie, Geoff Saunders **FRIDAY 1/9**"
690,shift-ft-blookah-w-philia-jawnsin-gibbs-cervantes-other-side-2026-01-08,viewed,2026-01-12 03:09:51.348754+00,"SHIFT Ft. Blookah w/ Philia, Jawnsin, Gibbs"
691,kyle-hollingsworth-band-w-breadbox-ballroom-dave-watts-friends-w-hot-like-mars-other-side-cervantes-other-side-2026-01-30,viewed,2026-01-12 03:09:51.350752+00,Kyle Hollingsworth Band w/ Breadbox (Ballroom) + Dave Watts & Friends w/ Hot Like Mars (Other Side)
692,miilk-w-buzz-junior-sweetboi-cervantes-other-side-2026-01-31,viewed,2026-01-12 03:09:51.353878+00,"Miilk w/ Buzz Junior, Sweetboi"
693,kitchen-dwellers-w-jammy-buffet-thursday-1-22-cervantes-masterpiece-ballroom-2026-01-22,open_event_card,2026-01-12 05:32:55.828079+00,Kitchen Dwellers w/ Jammy Buffet **THURSDAY 1/22**
694,yonder-mountain-string-band-w-kyle-tuttle-band-ft-kyle-tuttle-dom-leslie-sam-leslie-geoff-saunders-saturday-1-10-cervantes-masterpiece-ballroom-2026-01-10,viewed,2026-01-12 09:18:15.359355+00,"Yonder Mountain String Band w/ Kyle Tuttle Band ft. Kyle Tuttle, Dom Leslie, Sam Leslie, Geoff Saunders **SATURDAY 1/10**"
695,amnesiacs-radiohead-tribute-rally-round-the-family-rage-against-the-machine-tribute-w-apostles-of-fire-black-sabbath-cervantes-other-side-2026-02-06,viewed,2026-01-12 09:18:15.35767+00,Amnesiacs (Radiohead Tribute) & Rally ‘Round The Family (Rage Against The Machine Tribute) w/ Apostles of Fire (Black Sabbath)
696,pma-ft-clay-parnell-steve-molitz-allen-aucoin-ben-silver-cervantes-other-side-2026-01-24,viewed,2026-01-12 09:18:15.35767+00,"PMA (ft. Clay Parnell, Steve Molitz, Allen Aucoin) & Ben Silver"
697,kyle-hollingsworth-band-w-breadbox-ballroom-dave-watts-friends-w-hot-like-mars-other-side-cervantes-other-side-2026-01-30,viewed,2026-01-13 20:54:17.311104+00,Kyle Hollingsworth Band w/ Breadbox (Ballroom) + Dave Watts & Friends w/ Hot Like Mars (Other Side)
698,lit-society-ft-dominic-lalli-big-gigantic-borahm-lee-pretty-lights-lyle-divinsky-and-more-isaac-sinclair-wayback-cervantes-other-side-2026-01-10,viewed,2026-01-13 20:54:17.311103+00,"Lit Society ft. Dominic Lalli (Big Gigantic), Borahm Lee (Pretty Lights), Lyle Divinsky and more & Isaac Sinclair Wayback"
699,great-blue-ft-peter-anspach-of-goose-w-jewel-house-and-special-guest-ruthie-bandit-dj-set-cervantes-other-side-2026-02-01,viewed,2026-01-13 20:54:17.312828+00,Great Blue ft. Peter Anspach of Goose w/ Jewel House and Special Guest Ruthie Bandit (DJ Set)
700,yonder-mountain-string-band-w-kyle-tuttle-band-ft-kyle-tuttle-dom-leslie-sam-leslie-geoff-saunders-saturday-1-10-cervantes-masterpiece-ballroom-2026-01-10,viewed,2026-01-13 20:54:17.520486+00,"Yonder Mountain String Band w/ Kyle Tuttle Band ft. Kyle Tuttle, Dom Leslie, Sam Leslie, Geoff Saunders **SATURDAY 1/10**"
701,mr-specific-big-shrimp-w-moonradish-cervantes-other-side-2026-01-09,viewed,2026-01-13 20:54:17.528291+00,Mr. Specific & Big Shrimp w/ MoonRadish
702,wake-up-and-live-a-bob-marley-tribute-w-a-mac-the-height-dj-selekta-razja-cervantes-other-side-2026-02-05,viewed,2026-01-13 20:54:17.539687+00,"Wake Up and Live – A Bob Marley Tribute w/ A-Mac & the Height, DJ Selekta Razja"
703,shift-ft-midicinal-w-catparty-phlo-philia-cervantes-other-side-2026-01-29,viewed,2026-01-13 20:54:18.023054+00,"SHIFT Ft. MIDIcinal w/ CatParty, PhLo, Philia"
704,zach-nugent-s-dead-set-w-lucas-parker-band-the-buzz-cervantes-other-side-2026-01-17,viewed,2026-01-13 20:54:18.020567+00,"Zach Nugent’s Dead Set w/ Lucas Parker Band, The Buzz"
705,flamingosis-w-blockhead-pure-colors-little-mac-cervantes-masterpiece-ballroom-2026-01-31,viewed,2026-01-13 20:54:18.041239+00,"Flamingosis w/ Blockhead, Pure Colors, Little Mac"
706,zach-nugent-s-dead-set-w-lucas-parker-band-the-buzz-cervantes-other-side-2026-01-17,open_event_card,2026-01-13 20:54:19.305163+00,"Zach Nugent’s Dead Set w/ Lucas Parker Band, The Buzz"
707,zach-nugent-s-dead-set-w-lucas-parker-band-the-buzz-cervantes-other-side-2026-01-17,show_price,2026-01-13 20:54:20.673269+00,"Zach Nugent’s Dead Set w/ Lucas Parker Band, The Buzz"
708,zach-nugent-s-dead-set-w-lucas-parker-band-the-buzz-cervantes-other-side-2026-01-17,external_link_click,2026-01-13 20:54:22.746153+00,"Zach Nugent’s Dead Set w/ Lucas Parker Band, The Buzz"
709,yonder-mountain-string-band-w-kyle-tuttle-band-ft-kyle-tuttle-dom-leslie-sam-leslie-geoff-saunders-friday-1-9-cervantes-masterpiece-ballroom-2026-01-09,viewed,2026-01-13 20:54:37.757242+00,"Yonder Mountain String Band w/ Kyle Tuttle Band ft. Kyle Tuttle, Dom Leslie, Sam Leslie, Geoff Saunders **FRIDAY 1/9**"
710,wake-up-and-live-a-bob-marley-tribute-w-a-mac-the-height-dj-selekta-razja-cervantes-other-side-2026-02-05,open_event_card,2026-01-13 20:54:39.279842+00,"Wake Up and Live – A Bob Marley Tribute w/ A-Mac & the Height, DJ Selekta Razja"
711,tripp-st-w-rsun-rendr-vyhara-dizzy-cervantes-masterpiece-ballroom-2026-01-24,viewed,2026-01-13 20:56:53.106007+00,"Tripp St. w/ rSUN, Rendr, Vyhara, Dizzy!"
712,chick-magnet-nostaljazz-slippery-when-wet-cervantes-other-side-2026-01-16,viewed,2026-01-13 20:56:53.159396+00,Chick Magnet & Nostaljazz & Slippery When Wet
713,chick-magnet-nostaljazz-slippery-when-wet-cervantes-other-side-2026-01-16,open_event_card,2026-01-13 20:57:07.603359+00,Chick Magnet & Nostaljazz & Slippery When Wet
714,tripp-st-w-rsun-rendr-vyhara-dizzy-cervantes-masterpiece-ballroom-2026-01-24,open_event_card,2026-01-13 20:57:13.867726+00,"Tripp St. w/ rSUN, Rendr, Vyhara, Dizzy!"
715,mr-specific-big-shrimp-w-moonradish-cervantes-other-side-2026-01-09,open_event_card,2026-01-13 20:57:16.530576+00,Mr. Specific & Big Shrimp w/ MoonRadish
716,shift-ft-blookah-w-philia-jawnsin-gibbs-cervantes-other-side-2026-01-08,viewed,2026-01-13 21:57:26.196794+00,"SHIFT Ft. Blookah w/ Philia, Jawnsin, Gibbs"
717,great-blue-ft-peter-anspach-of-goose-w-jewel-house-and-special-guest-ruthie-bandit-dj-set-cervantes-other-side-2026-02-01,viewed,2026-01-13 21:57:26.323073+00,Great Blue ft. Peter Anspach of Goose w/ Jewel House and Special Guest Ruthie Bandit (DJ Set)
718,matteo-mancuso-cervantes-other-side-2026-02-04,viewed,2026-01-13 21:57:26.344367+00,Matteo Mancuso
719,kitchen-dwellers-w-silas-herman-the-tone-unit-friday-1-23-cervantes-masterpiece-ballroom-2026-01-23,viewed,2026-01-15 02:23:13.524877+00,Kitchen Dwellers w/ Silas Herman & The Tone Unit **FRIDAY 1/23**
720,ozztin-w-yojas-inari-split-velcroshirt-cervantes-other-side-2026-01-23,viewed,2026-01-15 02:23:13.626069+00,"Ozztin w/ Yojas, Inari, SPLiT, VelcroShirt"
721,shift-ft-midicinal-w-catparty-phlo-philia-cervantes-other-side-2026-01-29,viewed,2026-01-15 02:23:13.639156+00,"SHIFT Ft. MIDIcinal w/ CatParty, PhLo, Philia"
722,ozztin-w-yojas-inari-split-velcroshirt-cervantes-other-side-2026-01-23,open_event_card,2026-01-15 02:23:33.447278+00,"Ozztin w/ Yojas, Inari, SPLiT, VelcroShirt"
